4 2 14181   6.00000000000E-003  1.03067049388E-001  0.00000000000E+000  4.75320028070E+002
4 2 14255   6.00000000000E-003  4.11611379982E-002  0.00000000000E+000  4.88824581833E+002
4 2 14256   6.00000000000E-003  4.15377883370E-002  0.00000000000E+000  4.88681233380E+002
4 2 14182   6.00000000000E-003  1.03544390456E-001  0.00000000000E+000  4.75245245983E+002
4 2 10872   6.00000000000E-003  6.83481283250E-002  0.00000000000E+000  4.81137894343E+002
4 2 10872   6.00000000000E-003  6.85420284595E-002  0.00000000000E+000  4.81097188184E+002
4 2 11285   6.00000000000E-003  7.00289175534E-002  0.00000000000E+000  4.80757502831E+002
4 2 11363   6.00000000000E-003  1.37614259724E-002  0.00000000000E+000  5.02643927343E+002
4 2 14183   6.00000000000E-003  3.98527102078E-002  0.00000000000E+000  4.89324733512E+002
4 2 14259   6.00000000000E-003  7.46098439792E-002  0.00000000000E+000  4.79833825185E+002
4 2 14260   6.00000000000E-003  7.50072607641E-002  0.00000000000E+000  4.79754134476E+002
4 2 14184   6.00000000000E-003  4.01649282506E-002  0.00000000000E+000  4.89207825495E+002
4 2 14261   6.00000000000E-003  3.44763194467E-002  0.00000000000E+000  4.91507017546E+002
5 1 8   5.00000000000E-003  1.00000000000E-002  0.00000000000E+000  5.05000000000E+002
5 1 900   4.74999998324E-003  1.00000000000E-002  0.00000000000E+000  5.04996669417E+002
5 1 901   4.24999998613E-003  1.00000000000E-002  0.00000000000E+000  5.04994206197E+002
5 1 891   4.49999996648E-003  1.00000000000E-002  0.00000000000E+000  5.04995100118E+002
5 1 902   3.75000002061E-003  1.00000000000E-002  0.00000000000E+000  5.04993022909E+002
5 1 892   4.00000000579E-003  1.00000000000E-002  0.00000000000E+000  5.04993537930E+002
5 1 903   3.25000003095E-003  1.00000000000E-002  0.00000000000E+000  5.04992301723E+002
5 1 893   3.50000003543E-003  1.00000000000E-002  0.00000000000E+000  5.04992621070E+002
5 1 904   2.75000001324E-003  1.00000000000E-002  0.00000000000E+000  5.04991837151E+002
5 1 894   3.00000002648E-003  1.00000000000E-002  0.00000000000E+000  5.04992044428E+002
5 1 905   2.24999998676E-003  1.00000000000E-002  0.00000000000E+000  5.04991533516E+002
5 1 895   2.50000000000E-003  1.00000000000E-002  0.00000000000E+000  5.04991669293E+002
5 1 906   1.74999996905E-003  1.00000000000E-002  0.00000000000E+000  5.04991335918E+002
5 1 896   1.99999997352E-003  1.00000000000E-002  0.00000000000E+000  5.04991423929E+002
5 1 907   1.24999997939E-003  1.00000000000E-002  0.00000000000E+000  5.04991210320E+002
5 1 897   1.49999996457E-003  1.00000000000E-002  0.00000000000E+000  5.04991265524E+002
5 1 908   7.50000013866E-004  1.00000000000E-002  0.00000000000E+000  5.04991136378E+002
5 1 898   9.99999994210E-004  1.00000000000E-002  0.00000000000E+000  5.04991167725E+002
5 1 909   2.50000016762E-004  1.00000000000E-002  0.00000000000E+000  5.04991102717E+002
5 1 899   5.00000033523E-004  1.00000000000E-002  0.00000000000E+000  5.04991115001E+002
5 1 22   0.00000000000E+000  1.00000000000E-002  0.00000000000E+000  5.04991098817E+002
5 2 10995   6.00000000000E-003  1.29501232712E-002  0.00000000000E+000  5.02994479304E+002
5 2 10996   6.00000000000E-003  1.25987917909E-002  0.00000000000E+000  5.03233381175E+002
5 2 11177   6.00000000000E-003  1.19642034377E-001  0.00000000000E+000  4.51538886676E+002
5 2 11269   6.00000000000E-003  8.88247183164E-002  0.00000000000E+000  4.72826431024E+002
5 2 9924   6.00000000000E-003  8.27045197080E-002  0.00000000000E+000  4.73984557399E+002
5 2 11308   6.00000000000E-003  5.66660686411E-002  0.00000000000E+000  4.80782737581E+002
5 2 14126   6.00000000000E-003  1.88047288583E-002  0.00000000000E+000  4.99102562673E+002
5 2 9946   6.00000000000E-003  2.85905868273E-002  0.00000000000E+000  4.93112838016E+002
5 2 14236   6.00000000000E-003  3.73666172982E-002  0.00000000000E+000  4.88509438172E+002
5 2 14127   6.00000000000E-003  1.90960623786E-002  0.00000000000E+000  4.98911632789E+002
5 2 14237   6.00000000000E-003  3.78270963391E-002  0.00000000000E+000  4.88284076776E+002
5 2 9925   6.00000000000E-003  7.17600111151E-002  0.00000000000E+000  4.76432345389E+002
5 2 11337   6.00000000000E-003  1.42347608704E-002  0.00000000000E+000  5.02126509871E+002
5 2 14163   6.00000000000E-003  1.09259194453E-001  0.00000000000E+000  4.68928274455E+002
5 2 9925   6.00000000000E-003  7.19604972348E-002  0.00000000000E+000  4.76390048384E+002
5 2 14240   6.00000000000E-003  3.87719108226E-002  0.00000000000E+000  4.87846595064E+002
5 2 14164   6.00000000000E-003  1.09640196747E-001  0.00000000000E+000  4.68620965628E+002
5 2 14241   6.00000000000E-003  3.90383550065E-002  0.00000000000E+000  4.87720543331E+002
5 2 14242   6.00000000000E-003  1.04592422594E-001  0.00000000000E+000  4.70297018074E+002
5 2 11282   6.00000000000E-003  2.66749134508E-002  0.00000000000E+000  4.94219024920E+002
5 2 11338   6.00000000000E-003  1.40684299296E-002  0.00000000000E+000  5.02239305967E+002
5 2 14175   6.00000000000E-003  9.33128098479E-002  0.00000000000E+000  4.72080492856E+002
5 2 10880   6.00000000000E-003  4.85528988378E-002  0.00000000000E+000  4.83704401973E+002
5 2 10880   6.00000000000E-003  4.87213923798E-002  0.00000000000E+000  4.83640548666E+002
5 2 14176   6.00000000000E-003  4.98565323871E-002  0.00000000000E+000  4.83192507851E+002
5 2 14245   6.00000000000E-003  9.18984754932E-002  0.00000000000E+000  4.72302115751E+002
5 2 14246   6.00000000000E-003  9.22705868000E-002  0.00000000000E+000  4.72235849374E+002
5 2 11340   6.00000000000E-003  2.18523156298E-002  0.00000000000E+000  4.97148937778E+002
5 2 14177   6.00000000000E-003  5.97641524705E-002  0.00000000000E+000  4.79794851753E+002
5 2 10877   6.00000000000E-003  5.84279674445E-002  0.00000000000E+000  4.80235133486E+002
5 2 10877   6.00000000000E-003  5.85987786724E-002  0.00000000000E+000  4.80182231154E+002
5 2 9924   6.00000000000E-003  8.29049898944E-002  0.00000000000E+000  4.73934391257E+002
5 2 10864   6.00000000000E-003  8.45724050953E-002  0.00000000000E+000  4.73637845573E+002
5 2 10864   6.00000000000E-003  8.46560352795E-002  0.00000000000E+000  4.73622320581E+002
5 2 11270   6.00000000000E-003  5.02141185098E-002  0.00000000000E+000  4.83056389474E+002
5 2 9946   6.00000000000E-003  2.82557298627E-002  0.00000000000E+000  4.93306229448E+002
5 2 11341   6.00000000000E-003  2.21196317420E-002  0.00000000000E+000  4.96983720995E+002
5 2 9924   6.00000000000E-003  8.31054600808E-002  0.00000000000E+000  4.73900779505E+002
5 2 10875   6.00000000000E-003  2.50518899812E-002  0.00000000000E+000  4.95190682097E+002
5 2 10875   6.00000000000E-003  2.51806085845E-002  0.00000000000E+000  4.95112006667E+002
5 2 14180   6.00000000000E-003  2.63451270777E-002  0.00000000000E+000  4.94414757578E+002
5 2 10866   6.00000000000E-003  1.01960505561E-001  0.00000000000E+000  4.70722881480E+002
5 2 10866   6.00000000000E-003  1.02160829044E-001  0.00000000000E+000  4.70690691347E+002
5 2 11362   6.00000000000E-003  1.32586847389E-002  0.00000000000E+000  5.02785042766E+002
5 2 14181   6.00000000000E-003  1.03067049388E-001  0.00000000000E+000  4.70541496056E+002
5 2 14255   6.00000000000E-003  4.11611379982E-002  0.00000000000E+000  4.86754581619E+002
5 2 14256   6.00000000000E-003  4.15377883370E-002  0.00000000000E+000  4.86582686750E+002
5 2 14182   6.00000000000E-003  1.03544390456E-001  0.00000000000E+000  4.70460330157E+002
5 2 10872   6.00000000000E-003  6.83481283250E-002  0.00000000000E+000  4.77344371480E+002
5 2 10872   6.00000000000E-003  6.85420284595E-002  0.00000000000E+000  4.77295769052E+002
5 2 11285   6.00000000000E-003  7.00289175534E-002  0.00000000000E+000  4.76883145968E+002
5 2 11363   6.00000000000E-003  1.37614259724E-002  0.00000000000E+000  5.02445699231E+002
5 2 14183   6.00000000000E-003  3.98527102078E-002  0.00000000000E+000  4.87352556218E+002
5 2 14259   6.00000000000E-003  7.46098439792E-002  0.00000000000E+000  4.75767755558E+002
5 2 14260   6.00000000000E-003  7.50072607641E-002  0.00000000000E+000  4.75670762457E+002
5 2 14184   6.00000000000E-003  4.01649282506E-002  0.00000000000E+000  4.87212707920E+002
5 2 14261   6.00000000000E-003  3.44763194467E-002  0.00000000000E+000  4.89929094722E+002
